1949,1,0,0
2000,1,"0,03626943005","0,01345765928"
2049,1,"0,1639344262","0,02736715854"
2100,1,"0,494047619","0,03857310385"
2149,1,"0,7894736842","0,03117625672"
2199,1,"0,93","0,01804161855"
2250,1,"0,9637305699","0,01345765928"
2300,1,"0,9640718563","0,0144017032"
2350,1,"0,9754901961","0,01082595679"
